id,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
3194,Daniel Swain,Record: 20-10-1,"5'' 9'"",145,70,Orthodox,Jan 30 1991,0.8,0,44,0,3.2,0,40,6
3195,Martin Svensson,Record: 15-6-0,"6'' 1'"",155,,"",Apr 25 1985,2.02,0,38,0,5.91,0,38,0
3196,Chad Sutton,Record: 2-2-0,"6'' 1'"",185,,"",Aug 07 1982,0,0,0,0,0,0,0,0
3197,Joel Sutton,Record: 2-4-1,"5'' 11'"",205,,Orthodox,--,0,0,0,0,0,0,0,0
3198,Jason Suttie,Record: 0-1-0,"6'' 0'"",210,,Orthodox,Aug 07 1973,2.07,0,83,0,4.97,0,36,0
3199,Aji Susilo,Record: 6-4-0,"5'' 10'"",155,,"",--,0,0,0,0,0,0,0,0
3200,Rama Supandhi,Record: 7-3-0,--,125,,"",--,0,0,0,0,0,0,0,0
3201,Sumudaerji,Record: 16-4-0,"5'' 8'"",125,72,Southpaw,Jan 20 1996,4.49,0.4,51,100,2.19,77,68,0.8
3202,Justin Sumter,Record: 7-3-0,"6'' 2'"",185,80,Southpaw,Nov 16 1989,2.68,2.87,48,100,7.64,0,34,0
3203,Magomed Sultanakhmedov,Record: 18-6-0,"6'' 2'"",185,,Southpaw,--,0,9,0,100,2.4,0,42,9
3204,Amar Suloev,Record: 24-7-0,"5'' 9'"",183,,Orthodox,Jul 01 1976,1.98,0.27,37,100,2.19,88,70,0.3
3205,George Sullivan,Record: 17-7-0 (1 NC),"6'' 0'"",170,73,Orthodox,Mar 13 1981,3.53,1.37,39,20,2.42,38,57,0.7
3206,Naho Sugiyuma,Record: 12-5-0,"5'' 1'"",105,,"",Feb 03 1978,2.59,2.05,48,100,2.45,66,71,0
3207,Takashi Sugiura,Record: 1-3-0,"5'' 11'"",225,,Southpaw,May 31 1970,1.37,1.33,40,66,2.08,0,53,0
3208,Daisuke Sugie,Record: 10-8-1,"5'' 6'"",160,,Orthodox,--,0,3.27,0,50,0.22,0,80,3.3
3209,Lucasz Sudolski,Record: 8-1-0,"6'' 4'"",205,75,Orthodox,Jun 15 1993,5.7,0,67,0,4.89,100,28,0
3210,Genki Sudo,Record: 15-4-2,"5'' 9'"",155,,Orthodox,Mar 08 1978,1.55,3.58,39,60,2.23,50,33,4.2
3211,Masanori Suda,Record: 22-11-3,"5'' 9'"",183,,Orthodox,--,1.8,0,50,0,1.2,60,63,0
3212,Tatiana Suarez,Record: 9-0-0,"5'' 5'"",115,66,Southpaw,Dec 19 1990,4.82,6.47,65,62,1.45,100,48,0.6
3213,Kyle Sturgeon,Record: 0-1-0,"6'' 3'"",225,,Switch,--,0,0,0,0,0,0,0,0
3214,Mike Stumpf,Record: 11-4-0,"5'' 10'"",170,,"",Aug 01 1986,3.34,1.59,43,25,8.85,33,47,0.8
3215,Josh Stuart,Record: 1-4-0,"5'' 9'"",160,,"",--,0,0,0,0,0,0,0,0
3216,Stefan Struve,Record: 33-13-0,"6'' 11'"",265,84,Orthodox,Feb 18 1988,3.12,0.56,47,46,4.04,55,46,1.7
3217,Hans Stringer,Record: 22-8-3,"6'' 3'"",205,,Orthodox,Jul 06 1987,3.16,2.4,61,36,2.84,62,41,0
3218,Mark Striegl,Record: 18-4-0 (1 NC),"5'' 8'"",145,70,Southpaw,Jun 23 1988,1.4,0,45,0,4.07,66,40,0
3219,Sean Strickland,Record: 25-3-0,"6'' 1'"",185,76,Orthodox,Feb 27 1991,5.53,1.16,40,61,3.94,85,65,0.3
3220,Gerald Strebendt,Record: 9-7-0,"5'' 9'"",155,,Orthodox,Mar 01 1979,0,0,0,0,4,0,38,16.4
3221,Daniel Straus,Record: 24-7-0 (1 NC),"5'' 7'"",145,71,"",Jul 27 1984,4.76,0.84,43,15,2.99,81,57,1.1
3222,Dave Strasser,Record: 25-8-0,"5'' 10'"",170,,Orthodox,Jul 13 1969,3.04,0.72,45,33,1.88,33,59,0
3223,Gennaro Strangis,Record: 0-1-0,--,,,"",--,0,0,0,0,0,0,0,0
3224,Jesse Strader,Record: 5-3-0,"5'' 7'"",135,70,Orthodox,May 29 1991,5.03,3.87,51,57,5.28,100,47,0
3225,Tim Stout,Record: 12-10-0,"5'' 11'"",185,,"",Feb 09 1979,0,0,0,0,0,0,0,0
3226,Sam Stout,Record: 20-12-1,"5'' 9'"",155,70,Orthodox,Apr 23 1984,4.17,0.63,28,38,4.08,77,57,0.1
3227,Curtis Stout,Record: 11-12-1,"6'' 1'"",185,,Southpaw,Nov 07 1973,0.69,0,67,0,3.2,20,29,0
3228,Greg Stott,Record: 0-1-0,"5'' 7'"",220,,Southpaw,--,0,0,0,0,0,0,0,0
3229,Darko Stosic,Record: 13-4-0,"6'' 0'"",205,76,Orthodox,Feb 09 1992,2.61,3.42,45,50,4.04,83,58,0
3230,Rick Story,Record: 19-9-0,"5'' 9'"",170,71,Southpaw,Aug 28 1984,3.8,2.53,41,48,2.17,63,62,0.9
3231,George Stork,Record: 7-9-0,"5'' 10'"",185,,"",--,0,0,0,0,0,0,0,0
3232,Ryan Stonitsch,Record: 8-1-0,"5'' 9'"",170,,Southpaw,Feb 03 1977,2.53,0,36,0,2.53,0,71,0
3233,Ken Stone,Record: 11-4-0,"5'' 8'"",135,71,Southpaw,Oct 08 1982,3.85,1.24,49,33,2.9,60,48,0.6
3234,Niklas Stolze,Record: 12-5-0,"6'' 0'"",170,75,Switch,Dec 28 1992,2.29,0.93,43,100,2.67,61,52,0
3235,Dustin Stoltzfus,Record: 13-4-0,"6'' 0'"",185,75,Orthodox,Nov 15 1991,2.87,1.7,41,33,3.08,46,47,0.7
3236,Julija Stoliarenko,Record: 9-7-1,"5'' 7'"",135,66,"",Apr 08 1993,2.68,0.25,40,12,4.2,62,44,1
3237,Denis Stojnic,Record: 13-3-0 (1 NC),"6'' 0'"",245,,Orthodox,Feb 02 1980,1.51,0,23,0,6.06,80,36,1
3238,Lazar Stojadinovic,Record: 12-5-0,"5'' 7'"",145,68,Southpaw,Mar 22 1989,1.82,0,29,0,1.97,0,59,0
3239,Dan Stittgen,Record: 12-5-0,"6'' 1'"",170,,Orthodox,Nov 17 1980,2.97,0.78,46,100,4.42,100,37,0
3240,Tyler Stinson,Record: 30-10-0,"6'' 3'"",170,,"",Jan 17 1986,2.8,0.5,23,100,4.6,0,56,0.5
3241,Alex Stiebling,Record: 19-11-1 (1 NC),"6'' 2'"",205,,Southpaw,--,1.77,0.35,42,66,1.45,66,52,0.7
3242,Kyle Stewart,Record: 11-3-0,"6'' 0'"",170,76,Orthodox,Jan 31 1989,1.41,1.32,35,20,2.42,60,43,0
3243,Darren Stewart,Record: 12-8-0 (2 NC),"6'' 0'"",205,74,Orthodox,Dec 30 1990,3.05,1.75,45,45,3.29,67,48,0.1
3244,Luke Stewart,Record: 6-3-0,"5'' 11'"",170,,Orthodox,--,3.75,3.75,56,33,2.34,50,53,1.9
3245,Maia Stevenson,Record: 6-5-0,"5'' 4'"",115,62,Orthodox,Mar 19 1982,1.57,3.91,54,100,3.13,50,33,0
3246,Joe Stevenson,Record: 33-16-0,"5'' 7'"",145,70,Orthodox,Jun 15 1982,2.05,2.75,44,44,2.44,39,60,2.2
3247,Marc Stevens,Record: 21-10-0,"5'' 9'"",155,,"",--,0.45,0,26,0,1.79,0,46,0
3248,Aljamain Sterling,Record: 21-3-0,"5'' 7'"",135,71,Orthodox,Jul 31 1989,4.56,1.71,50,21,2.24,41,60,0.8
3249,Jeremy Stephens,Record: 28-19-0 (1 NC),"5'' 9'"",145,71,Orthodox,May 25 1986,3.17,1.16,40,38,3.05,65,58,0.4
3250,Dmitri Stepanov,Record: 0-1-0,"6'' 3'"",217,,Orthodox,--,0,0,0,0,0,0,0,0
3251,Ray Steinbeiss,Record: 14-7-0,"5'' 11'"",170,,Orthodox,Sep 12 1979,0,0,0,0,0,0,100,0
3252,Steve Steinbeiss,Record: 9-4-0,"6'' 3'"",185,75,Orthodox,May 05 1981,3.92,0.44,55,50,1.86,58,49,0
3253,Eric Steenberg,Record: 5-1-0,--,155,,"",Jun 22 1983,0,0,0,0,0,0,0,0
3254,Ricky Steele,Record: 6-0-0,"5'' 9'"",135,74,Orthodox,May 26 1988,4.07,0,70,0,2.93,91,50,0
3255,Dominique Steele,Record: 14-9-0,"5'' 10'"",170,74,Orthodox,Jan 27 1988,2.32,2.95,49,42,2.42,76,50,0
3256,Adam Steele,Record: 0-1-0,--,170,,"",--,0,0,0,0,0,0,0,0
3257,Damian Stasiak,Record: 10-6-0,"5'' 5'"",135,70,Orthodox,Feb 20 1990,1.86,2.64,36,35,3.1,43,52,0.6
3258,Laureano Staropoli,Record: 9-5-0,"6'' 1'"",185,71,Orthodox,Feb 27 1993,3.31,0.83,34,26,3.73,48,54,0
3259,Kalib Starnes,Record: 17-11-1,"6'' 3'"",185,74,Orthodox,Jan 06 1975,2.71,1.46,48,33,4.43,25,53,0.6
3260,Clifford Starks,Record: 13-3-0,"6'' 0'"",185,78,Orthodox,Apr 25 1981,1.94,1.94,33,100,2.49,60,58,0
3261,Lucas Stark,Record: 1-5-0,--,155,,"",--,1.6,12,25,100,3.2,0,66,0
3262,Dion Staring,Record: 35-14-0,"6'' 1'"",235,,Orthodox,Jun 09 1978,1.09,0,37,0,5,33,47,0
3263,Josh Stansbury,Record: 4-8-0,"6'' 2'"",205,74,Orthodox,Nov 19 1984,3.22,0,54,0,3.54,87,54,1
3264,Brian Stann,Record: 12-6-0,"6'' 1'"",205,74,Orthodox,Sep 24 1980,3.28,0.12,42,12,2.65,60,59,0.3
3265,Cristina Stanciu,Record: 5-2-0,"5'' 3'"",115,,Orthodox,Mar 29 1994,2.5,0.85,50,100,3.07,40,52,1.7
3266,Cody Stamann,Record: 19-5-1,"5'' 6'"",135,64,Orthodox,Nov 09 1989,4.02,2.78,46,42,3.39,75,63,0
3267,Ron Stallings,Record: 14-8-0 (1 NC),"6'' 2'"",170,75,Southpaw,Jan 25 1983,3.22,0,60,0,3.26,71,51,0
3268,Andreas Stahl,Record: 10-4-0,"5'' 11'"",170,,Orthodox,May 20 1988,2.83,1.55,37,66,4.74,80,57,0
3269,Bobby Stack,Record: 8-3-0,"5'' 9'"",155,,Orthodox,--,1,7.48,20,45,2.89,100,34,0
3270,Georges St-Pierre,Record: 26-2-0,"5'' 11'"",185,76,Orthodox,May 19 1981,3.78,4.16,53,74,1.4,83,72,1.1
3271,Austin Springer,Record: 12-4-0,"5'' 8'"",145,71,Orthodox,May 12 1987,3.54,3.37,57,40,3.15,100,41,0.8
3272,Pete Spratt,Record: 25-23-0,"5'' 9'"",170,,Orthodox,Jan 09 1971,1.63,0.3,48,100,1.33,46,55,0.3
3273,Daniel Spohn,Record: 15-6-0,"6'' 4'"",205,79,Southpaw,Oct 12 1984,2.42,0,49,0,1.6,28,53,2.5
3274,Serghei Spivac,Record: 14-3-0,"6'' 3'"",260,78,Orthodox,Jan 24 1995,3.79,3.29,49,60,3.22,70,54,0.2
3275,Daniel Spitz,Record: 6-3-0,"6'' 7'"",245,82,Orthodox,Jul 31 1990,2.6,0.74,35,66,5.3,0,46,0
3276,Waachiim Spiritwolf,Record: 12-13-1 (2 NC),"5'' 8'"",170,,"",--,10,0,100,0,10,0,0,0
3277,Eric Spicely,Record: 12-6-0,"6'' 1'"",185,73,Orthodox,Sep 29 1986,3.71,1.31,45,20,5.72,75,55,1
3278,Mario Sperry,Record: 13-4-0,"6'' 2'"",205,,Orthodox,Sep 28 1966,2.81,2.09,52,42,1.53,71,47,1.4
3279,Nick Sperling,Record: 3-4-0,--,135,,"",--,1.4,0,25,0,1.4,0,66,0
3280,Sam Spengler,Record: 9-5-0,"5'' 11'"",185,,Orthodox,--,3.27,1.75,62,11,3.27,75,54,1.8
3281,Felicia Spencer,Record: 9-3-0,"5'' 6'"",145,68,Orthodox,Nov 29 1990,3.21,1.18,48,18,4.54,27,45,0.2
3282,Sean Spencer,Record: 12-6-0,"5'' 10'"",170,74,Orthodox,Jun 25 1987,4.24,0.14,32,33,4.02,68,60,0
3283,Patrick Speight,Record: 7-3-0,"6'' 1'"",170,,Orthodox,--,0,0,0,0,0,0,0,0
3284,Tommy Speer,Record: 21-7-0,"5'' 10'"",170,71,Orthodox,Aug 20 1984,2.56,2.02,51,33,5.12,33,35,0
3285,Ron Sparks,Record: 8-3-0,"6'' 5'"",265,,"",--,0,0,0,0,0,0,0,0
3286,Ryan Spann,Record: 20-7-0,"6'' 5'"",205,79,Orthodox,Aug 24 1991,3.35,1.5,44,38,3.41,50,47,1.8
3287,Andreas Spang,Record: 9-3-0,"6'' 1'"",185,,"",Nov 07 1978,0,0,0,0,0,0,0,0
3288,Chris Spang,Record: 6-3-0,"6'' 2'"",170,,Orthodox,Nov 26 1987,1.83,0,36,0,1.95,50,60,0.9
3289,Charon Spain,Record: 14-26-0,"5'' 9'"",155,,"",Mar 11 1988,0,0,0,0,0,0,0,0
3290,Bruno Souza,Record: 10-3-0,"5'' 10'"",145,70,Orthodox,Mar 07 1996,3.73,0.5,39,16,5.3,60,45,0
3291,Livinha Souza,Record: 14-4-0,"5'' 3'"",115,63,Orthodox,Mar 11 1991,1.75,2.54,45,45,3.6,40,56,1.4
3292,Edimilson Souza,Record: 15-5-0,"6'' 0'"",145,74,Orthodox,Oct 17 1984,4.65,0,44,0,2.91,50,58,0
3293,Jacare Souza,Record: 26-10-0 (1 NC),"6'' 1'"",185,72,Orthodox,Dec 07 1979,2.53,2.57,47,39,2.83,57,62,1.3
3294,Bobby Southworth,Record: 10-6-0 (1 NC),"6'' 2'"",205,,Orthodox,Dec 16 1969,0.99,3.98,39,78,1.38,64,65,1.3
3295,Mario Sousa,Record: 12-2-0,"6'' 3'"",185,79,Orthodox,Oct 20 1996,2.41,0.56,49,25,2.97,20,26,0.6
3296,Andre Soukhamthath,Record: 13-8-0,"5'' 9'"",135,70,Orthodox,Oct 23 1988,2.77,1.25,44,53,4.31,58,49,0.2
3297,Mario Soto,Record: 7-2-0,"6'' 0'"",145,,"",--,1.43,0,23,0,5.23,0,42,0
3298,Joe Soto,Record: 18-7-0,"5'' 6'"",135,65,Orthodox,Mar 22 1987,3.36,0.85,41,21,5.37,70,67,1.9
3299,Alex Soto,Record: 8-3-1,"5'' 8'"",135,,Southpaw,Feb 15 1984,2.95,2.82,25,30,5.02,0,59,0
3300,Greg Soto,Record: 9-4-0,"5'' 11'"",170,73,Orthodox,Jun 03 1986,3.21,1.49,63,27,2.61,44,52,1
3301,George Sotiropoulos,Record: 14-7-0,"5'' 10'"",155,71,Orthodox,Jul 09 1977,2.61,2.32,27,31,2.52,53,67,1.6
3302,Krzysztof Soszynski,Record: 26-12-1,"6'' 1'"",205,77,Open Stance,Aug 02 1977,3.37,0.52,39,25,3.13,71,58,1
3303,Ben Sosoli,Record: 7-3-0 (2 NC),"6'' 0'"",265,72,Southpaw,Dec 10 1989,2.31,0,31,0,4.3,0,47,0
3304,Dmitry Sosnovskiy,Record: 11-0-0,"6'' 3'"",240,77,Orthodox,Jul 06 1989,2.95,3.16,70,66,2.53,100,35,3.2
3305,Punahele Soriano,Record: 8-2-0,"5'' 11'"",185,72,Southpaw,Nov 22 1992,4.03,1.13,47,66,3.56,35,52,0
3306,Sean Soriano,Record: 14-8-0,"5'' 9'"",145,70,Orthodox,Oct 06 1989,3.18,1.33,61,55,2.14,52,56,0
3307,Emiliano Sordi,Record: 16-7-0,"6'' 2'"",205,,Orthodox,Feb 15 1991,4.79,0,50,0,4.79,100,48,8.3
3308,Jin Soo Son,Record: 9-4-0,"5'' 6'"",135,69,Orthodox,Apr 01 1993,5.1,1.5,36,25,7.63,100,52,0
3309,Cody Sons,Record: 3-7-0,"5'' 9'"",205,,"",--,0,0,0,0,0,0,0,0
3310,Chael Sonnen,Record: 29-15-1,"6'' 1'"",205,73,Southpaw,Apr 03 1977,3.08,3.81,43,59,1.1,66,62,0.4
3311,Song Yadong,Record: 19-6-1 (1 NC),"5'' 8'"",135,67,Orthodox,Dec 02 1997,4.92,0.45,42,42,3.78,60,59,0.3
3312,Song Kenan,Record: 18-6-0,"6'' 0'"",170,71,Orthodox,Mar 10 1990,4.39,0,46,0,4.37,50,54,0
3313,Paul Song,Record: 2-2-0,--,185,,"",--,0,0,0,0,0,0,0,0
3314,Joe Son,Record: 0-4-0,"5'' 4'"",236,,Orthodox,Nov 22 1970,0,0,0,0,0,0,0,0
3315,Chris Solomon,Record: 0-0-0,"5'' 11'"",155,,"",--,0,0,0,0,2.8,33,37,0
3316,Joe Solecki,Record: 11-3-0,"5'' 9'"",155,70,Orthodox,Aug 27 1993,2.64,2.85,62,52,1.58,50,49,0.6
3317,Rameau Thierry Sokoudjou,Record: 18-18-0,"5'' 10'"",205,78,Orthodox,Apr 18 1984,2.26,1.93,45,47,2.61,78,56,0.9
3318,Renato Sobral,Record: 37-11-0,"6'' 1'"",205,75,Orthodox,Sep 07 1975,2.23,2.48,45,42,1.53,65,57,2.6
3319,Peter Sobotta,Record: 17-7-1,"6'' 0'"",170,75,Southpaw,Jan 11 1987,2.14,1.53,40,32,2.9,77,58,0.5
3320,Denis Sobolev,Record: 4-7-0,"6'' 3'"",216,,Orthodox,--,0,0,0,0,5.45,0,33,0
3321,Devin Smyth,Record: 4-2-0,"5'' 10'"",170,72,Switch,Jul 21 1995,2.6,4,68,26,6.73,100,25,0
3322,Richie Smullen,Record: 3-1-1,"5'' 9'"",155,68,Orthodox,Aug 17 1991,1.98,8.49,77,66,2.26,0,65,0
3323,Shimon Smotritsky,Record: 7-1-0,"6'' 2'"",170,74,Orthodox,Aug 22 2000,0,23.08,0,100,1.54,0,83,0
3324,Louis Smolka,Record: 17-9-0,"5'' 9'"",135,68,Orthodox,Jul 16 1991,4.67,1.69,47,35,4.11,32,53,1.8
3325,Dmitrii Smoliakov,Record: 9-3-0,"6'' 2'"",253,74,Switch,Aug 05 1982,1.44,0,42,0,3.81,75,55,0
3326,Justin Smitley,Record: 10-7-1,--,145,,"",--,0,0,0,0,0,0,0,0
3327,Walter Smith-Cotito,Record: 4-5-0 (1 NC),"5'' 8'"",135,,"",--,2.95,2.16,36,33,3.53,57,68,0
3328,Nate Smith,Record: 6-1-0,"5'' 6'"",125,69,Switch,Apr 09 1995,1.28,0,38,0,2.04,33,35,2.3
3329,Cole Smith,Record: 7-2-0,"5'' 11'"",135,67,Orthodox,Apr 05 1989,1.78,1.67,35,33,1.96,45,49,1.7
3330,Devonte Smith,Record: 11-4-0,"5'' 9'"",155,76,Orthodox,Jul 30 1993,4.55,0.35,53,25,3.91,85,49,0.3
3331,Leslie Smith,Record: 10-7-1,"5'' 9'"",135,66,Orthodox,Aug 17 1982,7.56,0,40,0,8.41,62,51,0
3332,Gilbert Smith,Record: 12-6-0,"5'' 9'"",185,,Southpaw,Oct 19 1981,1.09,3.51,41,60,2.73,0,35,1.2
3333,Colton Smith,Record: 7-4-0,"6'' 0'"",155,71,Orthodox,Aug 14 1987,1.64,4.09,41,36,2.3,25,51,1.4
3334,Anthony Smith,Record: 36-16-0,"6'' 4'"",205,76,Orthodox,Jul 26 1988,3.03,0.46,47,28,4.31,48,42,0.8
3335,Trevor Smith,Record: 15-10-0,"6'' 3'"",185,75,Orthodox,Jan 05 1981,3.29,1.7,55,32,3.31,60,51,0.7
3336,Dillon Smith,Record: 0-0-0,"6'' 0'"",170,,"",--,0,0,0,0,0,0,0,0
3337,Adam Smith,Record: 0-3-0,--,,,"",--,0,0,0,0,0,0,0,0
3338,David Smith,Record: 5-1-0,--,155,,"",--,0,0,0,0,0,0,0,0
3339,Josh Smith,Record: 9-8-0,"6'' 0'"",155,,Orthodox,Jul 02 1982,0.73,0,28,0,1.4,57,54,2
3340,Eric Smith,Record: 1-1-0,--,,,Southpaw,--,0,0,0,0,0,0,0,0
3341,Scott Smith,Record: 18-11-0 (1 NC),"6'' 0'"",185,70,Orthodox,May 21 1979,1.9,0.12,27,6,5.87,58,50,0.5
3342,Patrick Smith,Record: 20-17-0,"6'' 2'"",225,,Orthodox,Aug 28 1963,0,0,0,0,0,0,0,0
3343,Maurice Smith,Record: 12-14-0,"6'' 2'"",221,,Orthodox,Dec 13 1961,0.41,0.89,46,50,0.47,20,60,0.9
3344,Kestutis Smirnovas,Record: 24-8-2,"5'' 10'"",200,,Orthodox,--,4.95,1.55,52,50,5.05,100,54,1.6
3345,Ray Sloan,Record: 8-1-0,"6'' 1'"",205,,"",Jul 14 1985,0,0,0,0,0,0,0,0
3346,Joe Slick,Record: 16-5-3,"6'' 0'"",199,,Orthodox,Oct 17 1977,0,0,0,0,0,0,0,0
3347,Brian Sleeman,Record: 9-9-1,"5'' 8'"",185,,"",--,4,9.23,48,100,1.85,100,70,0
3348,Zach Skinner,Record: 10-11-0,"5'' 6'"",145,,Orthodox,--,0.53,5,50,27,2.4,100,32,1
3349,Matt Skelton,Record: 0-1-0,"6'' 3'"",265,,Orthodox,Jan 23 1967,0,0,0,0,0.54,66,0,0
3350,Chas Skelly,Record: 19-3-0 (1 NC),"5'' 11'"",145,72,Orthodox,May 11 1985,2.01,1.74,40,34,3.21,39,49,2.3
3351,Dennis Siver,Record: 23-11-0 (1 NC),"5'' 6'"",145,70,Orthodox,Jan 13 1979,3.87,0.87,32,32,2.67,65,65,0.3
3352,Jeri Sitzes,Record: 3-1-0,"5'' 5'"",125,,"",--,0,0,0,0,0,0,0,0
3353,Yokthai Sithoar,Record: 0-1-0,"5'' 7'"",143,,"",Dec 25 1974,0,0,0,0,0,0,0,0
3354,AJ Siscoe,Record: 1-2-0,"5'' 7'"",135,,"",--,0,0,0,0,0,0,0,0
3355,Jeremia Siregar,Record: 6-2-0,--,125,,"",--,0,0,0,0,0,0,0,0
3356,Mitchell Sipe,Record: 4-1-0,"6'' 2'"",245,,Orthodox,Apr 09 1996,5.5,1.53,56,20,9.98,0,46,0
3357,Elvis Sinosic,Record: 7-11-2,"6'' 3'"",205,77,Orthodox,Feb 13 1971,1.13,0,37,0,4.6,0,53,1.2
3358,Pawan Maan Singh,Record: 7-2-1,--,155,,"",--,0,0,0,0,0,0,0,0
3359,Rory Singer,Record: 11-9-0,"6'' 2'"",185,77,Orthodox,May 28 1976,2.55,0.39,39,25,2.42,64,63,0.8
3360,Rob Sinclair,Record: 13-5-0,"5'' 8'"",155,,"",Feb 20 1980,1.2,0,33,0,1.73,50,73,0
3361,Lodune Sincaid,Record: 15-9-0,"5'' 9'"",185,,Orthodox,May 07 1973,2.72,0,42,0,6.17,75,57,0
3362,Everett Sims,Record: 4-1-0,"6'' 5'"",260,77,Southpaw,Sep 04 1988,0.81,0,66,0,2.19,42,30,1.2
3363,Tony Sims,Record: 12-4-0,"5'' 11'"",155,70,Southpaw,Oct 14 1985,1.81,0.71,63,50,0.76,50,65,0.7
3364,Marlon Sims,Record: 3-4-0,--,170,,"",--,0,0,0,0,0,0,0,0
3365,Wes Sims,Record: 24-14-1 (2 NC),"6'' 10'"",260,,Orthodox,Aug 04 1979,0.98,0,51,0,2.95,40,37,2.3
3366,Aaron Simpson,Record: 12-5-0,"6'' 0'"",170,73,Orthodox,Jul 20 1974,3.6,3.78,52,34,2.53,83,56,0.5
3367,Ricky Simon,Record: 19-3-0,"5'' 6'"",135,69,Orthodox,Aug 31 1992,3.04,6.76,43,54,3,72,64,0.4
3368,Jamey Simmons,Record: 7-4-0,"5'' 6'"",135,70,Orthodox,Sep 11 1992,0.79,0,21,0,1.92,50,74,0
3369,Elias Silverio,Record: 13-3-0,"5'' 11'"",155,73,Orthodox,Sep 22 1986,3.67,1.62,49,38,2.97,85,51,0.2
3370,Marcus Silveira,Record: 6-4-0 (1 NC),"6'' 3'"",242,,Orthodox,--,0,0,0,0,0,0,0,0
3371,Leonardo Silva de Oliveira,Record: 12-4-0,"6'' 2'"",185,,Orthodox,Apr 23 1992,1.07,24.11,40,50,0.54,0,50,0
3372,Douglas Silva de Andrade,Record: 28-4-0 (1 NC),"5'' 7'"",135,68,Orthodox,Jun 22 1985,3.83,0.64,39,45,4.19,68,57,0.3
3373,Karine Silva,Record: 14-4-0,"5'' 5'"",125,67,Orthodox,Dec 02 1993,1.78,0,27,0,4.01,0,40,4.5
3374,Maria Silva,Record: 7-0-0,"5'' 3'"",115,65,Orthodox,Dec 19 1995,4.27,3,56,100,1,100,76,1
3375,Jansey Silva,Record: 7-2-0,"6'' 2'"",185,67,Orthodox,May 30 1995,0.46,0,40,0,2.32,0,33,0
3376,Natalia Silva,Record: 12-5-1,"5'' 4'"",125,,"",Feb 03 1997,0,0,0,0,0,0,0,0
3377,Jacob Silva,Record: 6-4-0,"5'' 5'"",125,67,Orthodox,Feb 23 1988,4.17,1.51,44,100,4.92,66,56,0
3378,Gabriel Silva,Record: 8-2-0,"5'' 6'"",135,71,Orthodox,Aug 26 1994,1.3,1.5,34,25,3.47,38,45,0.5
3379,Bruno Silva,Record: 22-7-0,"6'' 0'"",185,74,Orthodox,Jul 13 1989,4.94,0.89,51,18,4.79,68,37,0
3380,Bruno Silva,Record: 12-5-2 (1 NC),"5'' 4'"",125,65,Orthodox,Mar 16 1990,2.98,2.89,46,31,3.23,64,58,0
3381,Dayana Silva,Record: 7-4-0,"5'' 7'"",135,,Orthodox,Aug 27 1990,6.33,0,51,0,5.93,42,57,0
3382,Felipe Silva,Record: 8-2-0,"6'' 0'"",155,77,Orthodox,May 08 1984,5.4,1,50,100,1.8,71,59,0
3383,Joaquim Silva,Record: 11-4-0,"5'' 8'"",155,69,Southpaw,Feb 05 1989,3.9,0.23,37,50,4.55,64,56,0.7
3384,Rafael Silva,Record: 28-6-0,"5'' 7'"",135,,"",Mar 20 1985,0.67,0,50,0,0.73,25,67,1
3385,Wagner Silva,Record: 6-3-0,"6'' 0'"",170,,Orthodox,Feb 07 1987,1.69,0,29,0,2.87,58,65,0
3386,Claudio Silva,Record: 14-3-0,"5'' 11'"",170,71,Southpaw,Sep 06 1982,2.81,2.63,41,25,3,50,44,1.3
3387,Leandro Silva,Record: 20-6-1 (1 NC),"5'' 9'"",155,72,Orthodox,Nov 11 1985,2.39,1.76,48,37,2.08,65,63,0.4
3388,Erick Silva,Record: 19-9-0 (1 NC),"6'' 0'"",170,74,Orthodox,Jun 21 1984,2.5,0.85,48,35,4.18,56,49,1.4
3389,Fabio Silva,Record: 1-8-0,"5'' 11'"",205,,Orthodox,Mar 31 1982,0.09,0,11,0,5.9,0,38,0
3390,Antonio Silva,Record: 19-12-1,"6'' 4'"",264,82,Orthodox,Sep 14 1979,2.89,0.82,45,29,3.09,66,50,0.8
3391,Jay Silva,Record: 10-11-1,"6'' 2'"",185,,Southpaw,--,1.13,0,34,0,3.07,38,40,1
3392,Sidney Silva,Record: 8-4-0,"6'' 3'"",170,,Southpaw,Feb 27 1972,2.86,3.3,65,100,3.3,0,34,0
3393,Edson Silva,Record: 14-12-0 (1 NC),--,205,,Orthodox,--,2.69,0,14,0,5.37,0,50,0
3394,Jean Silva,Record: 19-12-3 (1 NC),"5'' 6'"",160,,Orthodox,Oct 08 1977,0.73,0,22,0,2.93,0,52,0
3395,Paulo Cesar Silva,Record: 2-6-0,"7'' 5'"",385,,Orthodox,Jul 21 1963,0.4,0.42,15,100,2.72,16,47,0.4
3396,Thiago Silva,Record: 19-6-0 (2 NC),"6'' 2'"",205,74,Orthodox,Nov 12 1982,3.92,1.03,50,47,2.55,70,67,0.7
