event_date,fighter,opponent,win
2022-08-20,Harry Hunsucker,Tyson Pedro,False
2022-08-20,Alexandr Romanov,Marcin Tybura,False
2022-08-20,Jared Gordon,Leonardo Santos,True
2022-08-20,Ange Loosa,AJ Fletcher,True
2022-08-20,Francisco Figueiredo,Amir Albazi,False
2022-08-20,Jay Perrin,Aoriqileng,False
2022-09-03,Stephanie Egger,Ailin Perez,True
2022-09-03,Tai Tuivasa,Ciryl Gane,False
2022-09-03,Marvin Vettori,Robert Whittaker,False
2022-09-03,Joaquin Buckley,Nassourdine Imavov,False
2022-09-03,Roman Kopylov,Alessio Di Chirico,True
2022-09-03,Gabriel Miranda,Benoit Saint Denis,False
2022-09-03,Jarno Errens,William Gomis,False
2022-09-03,Dustin Stoltzfus,Abus Magomedov,False
2022-09-03,Nasrat Haqparast,John Makdessi,True
2022-09-03,Michal Figlak,Fares Ziam,False
2022-09-03,Ciryl Gane,Tai Tuivasa,True
